Bin_ID,Samples,Sample,Day,Treatment,Bin_Size(Mbp),16S,Completeness,Contamination,Strain_Heterogeneity,Percent_community,dRep_cluster,Domain,Phylum,Class,Order,Family,Genus,Species
34_bin.3,P525,34,27,PC,1.938754,x,61.42,1.97,75,0.30338924,93_3,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Palsa-955,
34_bin.8,P525,34,27,PC,3.287444,x,75.86,0,0,0.504370821,7_1,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Pontibacter,
34_bin.41,P525,34,27,PC,2.617326,x,74.14,1.72,100,0.711831138,91_1,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium_A,
34_bin.45,P525,34,27,PC,3.258004,x,76.98,0.71,50,0.704897259,95_1,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,,
34_bin.43,P525,34,27,PC,2.712666,x,59.83,0,0,0.283574994,102_1,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium nematocida
34_bin.2,P525,34,27,PC,3.768811,x,96.7,3.85,0,1.504441932,46_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,,,,
34_bin.25,P525,34,27,PC,3.271392,x,70.06,6.27,10,0.405329489,54_4,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,,
34_bin.29,P525,34,27,PC,4.155463,x,90.43,3.3,0,8.299647826,55_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,,
34_bin.49,P525,34,27,PC,4.345107,x,93.18,8.24,0,0.630562807,53_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,,
34_bin.28,P525,34,27,PC,3.384075,NODE_5374_length_8075_cov_4.073893,78.16,3.3,0,0.331148466,47_0,Bacteria,Gemmatimonadota,Gemmatimonadetes,RSA9,,,
34_bin.7,P525,34,27,PC,4.001529,x,90.5,3.85,0,0.562445308,19_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,RSA9,RSA9,,
34_bin.32,P525,34,27,PC,3.756183,x,84.97,3.03,13.33,0.481340591,51_1,Bacteria,Myxococcota,Myxococcia,Myxococcales,Vulgatibacteraceae,Vulgatibacter,
34_bin.42,P525,34,27,PC,1.779597,x,61.83,0.61,0,0.277116019,5_1,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,,
34_bin.10,P525,34,27,PC,3.169074,x,95.67,2.54,0,4.262619819,35_1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,
34_bin.16,P525,34,27,PC,2.678808,x,91.06,2.25,30,1.087502981,34_1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,UBA5005,
34_bin.26,P525,34,27,PC,4.058607,x,95.29,5.02,21.05,3.418128854,33_1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,
34_bin.38,P525,34,27,PC,4.630944,x,52.16,9.11,15.38,0.332562782,27_2,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas_A,
34_bin.19,P525,34,27,PC,2.59553,x,80.65,2.74,52.94,6.985002574,28_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas_F,
34_bin.27,P525,34,27,PC,2.690758,x,92.28,0.65,50,6.898343171,29_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphningosinicella,
34_bin.31,P525,34,27,PC,2.78637,x,89.08,3.6,33.33,3.714292586,30_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphningosinicella,
34_bin.22,P525,34,27,PC,2.829875,x,76.54,0.2,0,2.114596833,74_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,,
34_bin.40,P525,34,27,PC,2.269831,x,73.18,3.42,52.94,0.368118798,71_10,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Candidimonas,
34_bin.46,P525,34,27,PC,1.985305,x,50,0,0,0.282291021,69_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Candidimonas,
34_bin.52,P525,34,27,PC,3.552135,x,97.58,1.5,25,0.778177598,67_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Candidimonas,
34_bin.57,P525,34,27,PC,3.849951,NODE_10807_length_4996_cov_3.938402,70.3,1.56,33.33,0.336029341,83_0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Hydrogenophaga,
34_bin.34,P525,34,27,PC,3.31961,x,96.75,0.08,0,1.756594074,82_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Simplicispira_B,
34_bin.20,P525,34,27,PC,2.494529,NODE_10997_length_4940_cov_4.878264,60.66,5.86,16.67,0.442937133,79_1,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,
34_bin.4,P525,34,27,PC,4.112796,x,81.93,1.69,60,0.485746936,45_8,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,,
35_bin.3,P530,35,27,NC,2.349289,x,74.44,0.75,0,5.014815764,64_4,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,20CM-2-65-7,
35_bin.9,P530,35,27,NC,1.780891,x,52.22,7.42,8.33,2.534045575,5_1,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,,
35_bin.8,P530,35,27,NC,2.670387,x,70.37,5.43,24.14,3.760353312,62_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,UKL13-2,GR16-43,
36_bin.25,P605,36,33,AB,2.400797,x,92.87,0.25,100,2.985301471,17_1,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Microbacteriaceae,Cryobacterium_A,
36_bin.46,P605,36,33,AB,3.270908,x,80.86,5.79,21.43,0.747040369,18_1,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Microbacteriaceae,Cryobacterium_A,
36_bin.3,P605,36,33,AB,5.042237,x,99.04,0.92,0,0.963007468,11_1,Bacteria,Actinobacteriota,Actinobacteria,Mycobacteriales,Micromonosporaceae,Plantactinospora_A,
36_bin.44,P605,36,33,AB,2.781009,x,80.37,2.16,33.33,0.471112823,48_1,Bacteria,Actinobacteriota,Thermoleophilia,20CM-4-69-9,20CM-4-69-9,,
36_bin.22,P605,36,33,AB,3.098904,x,84.77,2.56,25,0.476279169,46_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,,,,
36_bin.39,P605,36,33,AB,4.249401,x,94.87,3.3,0,3.990260287,55_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,,
36_bin.32,P605,36,33,AB,4.019394,NODE_1673_length_13643_cov_5.231019,88.28,2.94,0,0.46865768,19_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,RSA9,RSA9,,
36_bin.21,P605,36,33,AB,1.710298,x,55.46,3.25,66.67,6.666915313,24_4,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,
36_bin.2,P605,36,33,AB,3.049388,x,92.87,4.32,13.04,0.576942939,35_1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,
36_bin.6,P605,36,33,AB,3.283443,x,85.38,5.09,17.86,0.751343163,34_1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,UBA5005,
36_bin.38,P605,36,33,AB,5.017401,x,84.39,2.98,30.77,0.508584957,37_1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,
36_bin.12,P605,36,33,AB,2.515128,x,68.97,0.86,100,0.863096871,32_4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,
36_bin.45,P605,36,33,AB,5.473405,x,95.55,4.33,26.67,0.701727692,31_1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,
36_bin.7,P605,36,33,AB,3.73551,x,90.96,1.02,100,1.332681199,33_1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,
36_bin.43,P605,36,33,AB,3.807002,x,61.21,9.66,3.57,0.931805068,38_1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Pseudaminobacter,
36_bin.48,P605,36,33,AB,1.763464,x,56.35,5.17,14.29,0.503791172,39_6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Pseudaminobacter,
36_bin.24,P605,36,33,AB,2.322723,x,74.62,1.37,50,1.038711331,26_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,
36_bin.30,P605,36,33,AB,2.487674,NODE_11340_length_3773_cov_172.136634,80.1,2.83,70,12.92298838,28_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas_F,
36_bin.19,P605,36,33,AB,2.894658,x,91.68,4.72,64.71,7.430173667,30_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphningosinicella,
36_bin.9,P605,36,33,AB,2.758669,x,89.94,0.47,50,12.18029765,29_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphningosinicella,
36_bin.31,P605,36,33,AB,3.338478,x,95.41,0.11,50,0.732790812,82_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Simplicispira_B,
36_bin.26,P605,36,33,AB,2.569412,x,90.25,2.31,61.54,0.483689195,78_1,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,
36_bin.47,P605,36,33,AB,2.568757,x,79.31,0,0,1.020482956,79_1,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,
37_bin.17,P610,37,33,AF,2.589538,x,65.18,6.35,46.43,0.839231308,18_1,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Microbacteriaceae,Cryobacterium_A,
37_bin.55,P610,37,33,AF,2.406123,x,94.5,0.08,100,4.505973946,17_1,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Microbacteriaceae,Cryobacterium_A,
37_bin.60,P610,37,33,AF,3.335929,NODE_1266_length_18733_cov_10.714998,62.07,0,0,0.640809505,7_1,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Pontibacter,
37_bin.57,P610,37,33,AF,4.137516,x,96.7,3.3,0,4.490486292,55_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,,
37_bin.58,P610,37,33,AF,3.101381,x,94.26,1.83,0,1.479904003,35_1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,
37_bin.39,P610,37,33,AF,3.489307,x,70.57,4.34,0,0.414200268,37_1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,
37_bin.49,P610,37,33,AF,3.805991,x,88.79,2.19,50,1.364520672,33_1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,
37_bin.14,P610,37,33,AF,3.129756,x,59.17,7.99,2.44,0.341025645,43_1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,
37_bin.48,P610,37,33,AF,2.598182,x,51.33,8.1,33.33,0.371825828,44_4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Tardiphaga,
37_bin.40,P610,37,33,AF,2.450891,x,79.5,3.1,21.05,0.727922221,26_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,
37_bin.32,P610,37,33,AF,2.266312,x,54.99,1.74,0,1.902989487,28_2,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas_F,
37_bin.59,P610,37,33,AF,2.482347,x,63.79,0,0,4.442891224,30_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphningosinicella,
37_bin.7,P610,37,33,AF,2.835088,x,93.18,0.65,0,11.61413568,29_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphningosinicella,
37_bin.38,P610,37,33,AF,3.467389,x,90.39,0.64,33.33,1.3139275,74_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,,
37_bin.31,P610,37,33,AF,5.035578,x,72.68,1.08,75,11.46832655,61_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Achromobacter,Achromobacter sp001298955
37_bin.11,P610,37,33,AF,3.580243,x,98.25,1.54,33.33,0.739361124,67_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Candidimonas,
37_bin.2,P610,37,33,AF,3.350104,x,96.86,0.08,0,1.00144889,82_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Simplicispira_B,
37_bin.52,P610,37,33,AF,5.201713,x,61.4,1.75,0,0.448832371,76_0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E,Pseudomonas_E sp900005815
37_bin.33,P610,37,33,AF,2.627645,x,93.6,1.28,37.5,0.793976799,79_1,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,
37_bin.5,P610,37,33,AF,4.789593,x,87.67,1.35,0,0.922348817,45_2,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,,
38_bin.45,P615,38,33,AB+AF,2.323148,x,81.74,0.97,0,0.393754752,90_1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,,
38_bin.23,P615,38,33,AB+AF,2.985018,x,53.51,0.88,100,0.506547992,18_3,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Microbacteriaceae,Cryobacterium_A,
38_bin.48,P615,38,33,AB+AF,2.301639,x,88.76,0.17,100,3.114899244,17_1,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Microbacteriaceae,Cryobacterium_A,
38_bin.43,P615,38,33,AB+AF,2.718647,x,71.7,0.99,0,0.550218539,7_1,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Pontibacter,
38_bin.28,P615,38,33,AB+AF,3.54289,x,89.21,1.9,33.33,0.56591675,95_5,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,,
38_bin.15,P615,38,33,AB+AF,2.000833,x,50.63,3.3,33.33,0.388089349,46_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,,,,
38_bin.9,P615,38,33,AB+AF,4.181924,x,94.51,4.4,0,8.31358582,55_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,,
38_bin.52,P615,38,33,AB+AF,2.986321,x,67.44,7.69,0,0.42822222,53_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatirosa,
38_bin.1,P615,38,33,AB+AF,3.483583,x,91.07,6.14,13.33,0.530474186,51_1,Bacteria,Myxococcota,Myxococcia,Myxococcales,Vulgatibacteraceae,Vulgatibacter,
38_bin.10,P615,38,33,AB+AF,2.849052,x,96.2,0.65,50,0.792317019,22_1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,
38_bin.7,P615,38,33,AB+AF,2.012766,x,60.82,4.58,60.87,5.909624339,24_2,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,
38_bin.3,P615,38,33,AB+AF,3.128959,x,96,2.16,0,5.55742644,35_1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,
38_bin.54,P615,38,33,AB+AF,3.612985,x,93.97,7.07,11.76,1.614818823,34_1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,UBA5005,
38_bin.2,P615,38,33,AB+AF,3.857743,x,93.31,1.02,66.67,2.075444297,33_1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,
38_bin.35,P615,38,33,AB+AF,3.127323,x,74.14,0,0,0.882155671,32_6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,
38_bin.12,P615,38,33,AB+AF,3.559757,x,60.74,8.59,4.76,0.697772914,39_4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Pseudaminobacter,
38_bin.40,P615,38,33,AB+AF,2.922414,x,51.72,0,0,1.671971477,38_2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Pseudaminobacter,
38_bin.31,P615,38,33,AB+AF,3.863085,x,72.73,9.53,6.12,0.385948578,43_1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,
38_bin.32,P615,38,33,AB+AF,2.070222,x,68.63,3.3,17.65,0.807867377,26_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,
38_bin.5,P615,38,33,AB+AF,2.176648,x,69.02,0.74,33.33,2.151307888,28_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas_F,
38_bin.36,P615,38,33,AB+AF,2.57669,NODE_11041_length_4341_cov_61.710835,73.79,1.72,100,3.412329706,30_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphningosinicella,
38_bin.38,P615,38,33,AB+AF,2.685945,NODE_17118_length_3214_cov_91.330889,91.7,0.88,50,7.386311802,29_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphningosinicella,
38_bin.18,P615,38,33,AB+AF,2.765392,x,79.49,1.25,83.33,3.064438763,74_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,,
38_bin.24,P615,38,33,AB+AF,6.174172,x,95.85,0.47,100,1.126238296,61_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Achromobacter,Achromobacter sp001298955
38_bin.22,P615,38,33,AB+AF,3.454126,x,98.8,1.42,33.33,1.005837126,67_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Candidimonas,
38_bin.42,P615,38,33,AB+AF,2.799044,x,80.99,3.03,77.78,0.521019831,71_12,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Candidimonas,
38_bin.26,P615,38,33,AB+AF,3.326976,x,94.53,0.08,0,2.413967255,82_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Simplicispira_B,
38_bin.29,P615,38,33,AB+AF,2.609533,x,91.58,0.57,66.67,1.238924052,79_1,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,
38_bin.44,P615,38,33,AB+AF,4.072381,x,77.55,2.36,40,0.566132662,45_6,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,,
39_bin.15,P625,39,33,PC,2.313594,x,64.97,3.51,0,1.010422328,18_1,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Microbacteriaceae,Cryobacterium_A,
39_bin.16,P625,39,33,PC,2.250498,x,87.32,0.17,100,3.522496028,17_1,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Microbacteriaceae,Cryobacterium_A,
39_bin.29,P625,39,33,PC,3.25302,x,60.34,0,0,0.358671553,10_0,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,
39_bin.49,P625,39,33,PC,3.055156,NODE_5250_length_7547_cov_5.822624,92.46,5.26,18.18,0.579210229,48_1,Bacteria,Actinobacteriota,Thermoleophilia,20CM-4-69-9,20CM-4-69-9,,
39_bin.50,P625,39,33,PC,3.829267,x,75.53,2.38,14.29,0.347493022,89_1,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,,
39_bin.59,P625,39,33,PC,2.147101,x,57.11,1,75,0.366934881,93_13,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Palsa-955,
39_bin.31,P625,39,33,PC,2.63246,x,59.48,0,0,0.403002633,7_1,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Pontibacter,
39_bin.11,P625,39,33,PC,1.203065,x,51.38,0,0,0.312911656,91_3,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium_A,
39_bin.40,P625,39,33,PC,2.834569,x,98.74,0.47,0,0.577182868,21_0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
39_bin.48,P625,39,33,PC,2.303582,x,53.45,5.17,100,0.740753605,103_1,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,,
39_bin.58,P625,39,33,PC,3.314188,x,81.03,0,0,0.446281328,95_1,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,,
39_bin.46,P625,39,33,PC,3.573081,x,81.03,0,0,0.974449188,46_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,,,,
39_bin.2,P625,39,33,PC,2.854264,x,56.6,0,0,0.606633674,54_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,,
39_bin.35,P625,39,33,PC,4.119256,x,95.6,3.3,0,5.55342424,55_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,,
39_bin.20,P625,39,33,PC,4.200067,x,95.6,6.04,16.67,0.561080565,19_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,RSA9,RSA9,,
39_bin.9,P625,39,33,PC,4.007412,x,89.03,2.06,33.33,0.570743868,51_1,Bacteria,Myxococcota,Myxococcia,Myxococcales,Vulgatibacteraceae,Vulgatibacter,
39_bin.55,P625,39,33,PC,3.117547,x,95.62,1.73,0,2.147327686,35_1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,
39_bin.24,P625,39,33,PC,3.170571,x,95.7,1.31,12.5,1.277188151,34_1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,UBA5005,
39_bin.18,P625,39,33,PC,4.428922,x,83.4,3.42,29.17,0.520730461,37_1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,
39_bin.23,P625,39,33,PC,3.795737,x,93.06,1.74,50,1.284134619,33_1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,
39_bin.25,P625,39,33,PC,2.756539,x,78.96,0.61,100,0.999827323,32_2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,
39_bin.33,P625,39,33,PC,6.660937,x,86.71,4.21,18.52,0.415079602,31_1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,
39_bin.52,P625,39,33,PC,3.644454,x,84.55,2.99,22.73,0.424922133,44_1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Tardiphaga,
39_bin.53,P625,39,33,PC,1.676928,x,57.6,1.96,58.33,0.566618221,26_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,
39_bin.51,P625,39,33,PC,2.387475,x,52.75,2.68,22.22,0.295435401,27_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas_A,
39_bin.19,P625,39,33,PC,2.260045,x,70.89,1.3,33.33,10.74433669,28_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas_F,
39_bin.43,P625,39,33,PC,2.708697,NODE_424_length_36001_cov_127.081450,92.32,0.88,33.33,9.899348062,29_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphningosinicella,
39_bin.56,P625,39,33,PC,2.965036,NODE_14757_length_3773_cov_151.538961,93.99,9.48,45.71,6.442850509,30_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphningosinicella,
39_bin.36,P625,39,33,PC,2.838035,x,79.19,0.76,60,1.157729294,74_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,,
39_bin.6,P625,39,33,PC,1.945412,x,63.71,1.84,50,0.285215279,67_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Candidimonas,
39_bin.13,P625,39,33,PC,3.27853,NODE_488_length_33249_cov_15.614253,96.21,0.08,0,1.262557419,82_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Simplicispira_B,
39_bin.7,P625,39,33,PC,2.837414,x,98.85,0.38,0,0.827104006,78_1,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,
39_bin.57,P625,39,33,PC,2.672873,x,93.53,4.22,13.64,0.488384718,79_1,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,
40_bin.5,P630,40,33,NC,2.816139,NODE_5525_length_2714_cov_6.675768,79.82,2.38,100,4.05963109,64_6,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,20CM-2-65-7,
40_bin.6,P630,40,33,NC,2.778537,NODE_1039_length_4987_cov_5.336456,76.28,8.15,6.52,3.411825514,62_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,UKL13-2,GR16-43,
41_bin.34,P705,41,42,AB,2.395608,x,89.07,0.25,100,1.881055982,17_1,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Microbacteriaceae,Cryobacterium_A,
41_bin.61,P705,41,42,AB,4.817667,x,96.94,1.41,40,0.622071425,11_1,Bacteria,Actinobacteriota,Actinobacteria,Mycobacteriales,Micromonosporaceae,Plantactinospora_A,
41_bin.27,P705,41,42,AB,3.492117,x,88.34,0.99,20,0.443868985,7_1,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Pontibacter,
41_bin.29,P705,41,42,AB,2.199618,x,61.32,2.59,100,1.42014741,103_1,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,,
